000000033787.jpg,a snow covered park bench sitting in the middle of a forest .,0.0005736816767904715
000000033787.jpg,a snow covered park bench in the snow,0.00046117226707849336
000000033787.jpg,a wooden bench sitting in the middle of a snow covered field .,0.0004494955837063529
000000035712.jpg,a black cat sitting on a wooden bench .,0.0035787619876362156
000000035712.jpg,a black cat sitting on a wooden bench,0.001238025846031897
000000035712.jpg,a cat sitting on a bench in a park .,0.0011084697097587365
000000035712.jpg,a cat sitting on a wooden bench in a park .,0.0007040871074152377
000000036221.jpg,a room filled with lots of wooden furniture .,0.00035813210619544116
000000036221.jpg,a room filled with lots of furniture and windows .,9.138444223303805e-05
000000036221.jpg,a room filled with lots of furniture and a window .,7.464158273805655e-05
000000036221.jpg,a room filled with lots of furniture next to windows .,4.30502232232514e-05
000000037024.jpg,a red suitcase sitting on a wooden bench .,0.0002570574938898443
000000037024.jpg,a blue suitcase sitting on a wooden bench .,0.00022137541044216176
000000037024.jpg,a red suitcase sitting on a wooden bench,6.069912755396938e-05
000000037024.jpg,a blue suitcase sitting on a wooden bench,4.954964524641037e-05
000000038053.jpg,a wooden bench sitting in the middle of a forest .,0.0026139640385642727
000000038053.jpg,a wooden bench sitting on top of a lush green field .,0.0009649135489005156
000000038053.jpg,a wooden bench sitting in the middle of a park .,0.0007780113981075833
000000038053.jpg,a wooden bench sitting next to a tree .,0.000631436069455651
000000039196.jpg,a black and white photo of a park bench,0.0006554940853117281
000000039196.jpg,a black and white photo of a park bench .,0.0004330172219623444
000000039196.jpg,a black and white cat sitting on a wooden bench .,0.00035675767776603175
000000039196.jpg,a black and white photo of a wooden bench,0.0003059349638286836
000000041770.jpg,a man sitting on a bench in a park .,0.0009691543150415024
000000041770.jpg,a man sitting on a wooden bench in a park .,0.0005938378890099928
000000041770.jpg,a man sitting on a bench in front of a building .,0.0003503450052455196
000000041770.jpg,a man sitting on a bench in a park,0.00019878885524717647
000000043854.jpg,"a kitchen with a sink , stove , refrigerator , and cabinets .",4.460139384026571e-06
000000043854.jpg,"a kitchen with a sink , refrigerator , stove , and cabinets .",3.844574136720438e-06
000000043854.jpg,"a kitchen with a sink , refrigerator , stove and a refrigerator .",2.3254253467685486e-06
000000043854.jpg,"a kitchen with a sink , refrigerator , stove , and cabinets",3.606267448459284e-07
000000044540.jpg,a wooden bench sitting on top of a lush green field .,0.0009030275008818318
000000044540.jpg,a wooden bench sitting in the middle of a field .,0.0007368154689108419
000000044540.jpg,a wooden bench sitting in the middle of a park .,0.0005543156358601436
000000044540.jpg,a wooden bench sitting on top of a grass covered field .,0.0004512773749137999
000000044663.jpg,a wooden bench sitting in the middle of a forest .,0.0019311164682453102
000000044663.jpg,a wooden bench sitting on top of a lush green field .,0.0014865754025011777
000000044663.jpg,a wooden bench sitting in the middle of a park .,0.0007050957416849472
000000044663.jpg,a wooden bench sitting in the middle of a field .,0.000645410238393299
000000044780.jpg,a wooden bench sitting in the middle of a field .,0.00032266221716821856
000000044780.jpg,a bench sitting in the middle of a field .,0.0003011268596897151
000000044780.jpg,a wooden bench sitting on top of a lush green field .,0.00029443801726720595
000000044780.jpg,a wooden bench sitting in the middle of a park .,0.00024152056360441474
000000046816.jpg,a bicycle parked on the side of a river .,0.00012302951653114523
000000046816.jpg,a bicycle is parked on the side of a river .,7.767045256751036e-05
000000046816.jpg,a bicycle parked on the side of a pier .,6.957327917522319e-05
000000046816.jpg,a bicycle parked on the side of a river,2.6442804607804752e-05
000000049315.jpg,a black and white photo of a train station .,0.004795310003869916
000000049315.jpg,a black and white photo of a train station,0.004192440033697513
000000049315.jpg,an old black and white photo of a train station,0.0008979213015588016
000000049315.jpg,an old black and white photo of a train station .,0.0008940144676397566
000000051631.jpg,a brown dog sitting on a wooden bench .,0.0007195608046376976
000000051631.jpg,a dog laying on a wooden bench in a room .,0.00010073496653015118
000000051631.jpg,a brown dog sitting on a wooden bench,0.00010013401063826643
000000051631.jpg,a dog sitting on a wooden bench in a room .,9.103789825576426e-05
000000055903.jpg,a little girl sitting on a bench with a teddy bear .,0.0006143341305752963
000000055903.jpg,a little girl sitting on a bench next to a dog .,0.0004279911508854432
000000055903.jpg,a little girl sitting on a bench next to a teddy bear .,0.0004121805659451632
000000055903.jpg,a little girl sitting on a park bench next to a dog .,0.0003404613565787497
000000057016.jpg,a wooden bench sitting in front of a fence .,5.484969006862065e-05
000000057016.jpg,a wooden bench sitting in front of a tree .,5.255450173288594e-05
000000057016.jpg,a wooden bench sitting in front of a wooden fence .,3.020144552417129e-05
000000057016.jpg,a wooden bench sitting in front of a green bush .,2.14268533302854e-05
000000057764.jpg,a large brown bear standing next to a stone wall .,0.0004970099666456831
000000057764.jpg,a large brown bear laying on top of a cement ground .,0.00013139494277117497
000000057764.jpg,a large brown bear standing on top of a cement block .,0.00012864868072819276
000000057764.jpg,a large brown bear standing on top of a cement slab .,0.0001202165083933208
000000059110.jpg,a wooden bench sitting on the side of a road .,0.0005237820139713244
000000059110.jpg,a row of park benches sitting next to each other .,0.00025173316569912155
000000059110.jpg,a row of park benches sitting on the side of a road .,0.00018586773409592133
000000059110.jpg,a wooden bench sitting on the side of a street .,0.0001696541674227928
000000059494.jpg,a black and white photo of a park bench,0.0014490175389238612
000000059494.jpg,a wooden bench sitting on top of a sidewalk .,0.001045402513925477
000000059494.jpg,a black and white photo of a park bench .,0.0009032206037536881
000000059494.jpg,a black and white photo of a bench on a sidewalk,0.00022299045466668557
000000061237.jpg,a cat sitting on top of a wooden bench .,0.011948739039510015
000000061237.jpg,a cat sitting on top of a bench .,0.002456144454310787
000000061237.jpg,a cat sitting on a bench in a park .,0.001401129342114233
000000061237.jpg,a cat sitting on a wooden bench in a park .,0.001001124977283663
000000061452.jpg,a horse pulling a carriage down a street .,0.001385722433462494
000000061452.jpg,a couple of horses pulling a carriage down a street .,0.0011005995193571888
000000061452.jpg,a horse pulling a carriage with people on it,0.0005088405143053386
000000061452.jpg,a horse pulling a carriage down a street,0.0003544865893408934
000000061524.jpg,a red fire hydrant sitting on the side of a road .,0.00031242490807580547
000000061524.jpg,a bench sitting on the side of a road .,0.0001252643665777859
000000061524.jpg,a red fire hydrant sitting on the side of a street .,5.7931878449015235e-05
000000061524.jpg,a bench sitting on the side of a road next to a tree .,2.2293044554416087e-05
000000061740.jpg,a bench sitting in the middle of a lush green park .,0.0010248934212114345
000000061740.jpg,a bench sitting in the middle of a lush green field .,0.0008829675043094315
000000061740.jpg,a park bench sitting in the middle of a lush green park .,0.0006999542593883578
000000061740.jpg,a park bench sitting in the middle of a lush green field .,0.0006137789521289023
000000062392.jpg,a little girl sitting on a wooden bench .,0.006258236462803728
000000062392.jpg,a little boy sitting on a wooden bench .,0.0038249613544343625
000000062392.jpg,a little girl sitting on a bench next to a child .,0.00012598716497155894
000000062392.jpg,a little girl sitting on a bench next to a man .,0.00010659941191413266
000000063049.jpg,a red double decker bus driving down a street .,0.008545112926746649
000000063049.jpg,a double decker bus driving down a street .,0.007546809800747403
000000063049.jpg,a double decker bus driving down the street .,0.0037381784380946513
000000063049.jpg,a double decker bus driving down the street,0.002126501954645863
000000063050.jpg,a bench sitting in the middle of a forest .,0.0027048913766939903
000000063050.jpg,a wooden bench sitting in the middle of a forest .,0.0022500276202143095
000000063050.jpg,a bench sitting in the middle of a lush green forest .,0.0007496542803594712
000000063050.jpg,a bench sitting in the middle of a lush green park .,0.0005228747988267539
000000063147.jpg,a park bench sitting in the middle of a forest .,0.0007642395356701916
000000063147.jpg,a bench sitting in the middle of a park .,0.0007330121345547975
000000063147.jpg,a park bench sitting in the middle of a park .,0.0006691024325961715
000000063147.jpg,a park bench sitting in the middle of a field .,0.0004633858457430852
000000064794.jpg,a room with a bed and a window,0.0001522330766982539
000000064794.jpg,a bedroom with a bed and a window,0.000125736724621419
000000064794.jpg,a bedroom with a bed and a window .,0.0001221784946736034
000000064794.jpg,a room with a bed and a window .,0.00010172673165076831
000000065080.jpg,a wooden bench sitting in front of a window .,0.00014542761231019747
000000065080.jpg,a wooden bench sitting on top of a hard wood floor .,0.00013122152080695046
000000065080.jpg,a wooden bench sitting on top of a wooden floor .,9.475533359404724e-05
000000065080.jpg,a wooden bench sitting in front of a building .,9.371426635348367e-05
000000066878.jpg,a wooden bench sitting in front of a building .,0.0007059166700542126
000000066878.jpg,a wooden bench in front of a building .,0.0003803167409487345
000000066878.jpg,a wooden bench in front of a building,0.0002528616880602366
000000066878.jpg,a wooden bench sitting in front of a brick building .,0.00019111482901774227
000000067262.jpg,a park bench sitting in the middle of a forest .,0.001215683781840232
000000067262.jpg,a park bench sitting in the middle of a park .,0.0008367835275024479
000000067262.jpg,a park bench sitting in the middle of a lush green park .,0.00032018141314158605
000000067262.jpg,a park bench sits in the middle of a park .,0.0002176149737253155
000000067470.jpg,a couple of people that are sitting on a bench,0.00024516341004142633
000000067470.jpg,a couple of people that are sitting on bikes,0.00016172230351995274
000000067470.jpg,a couple of people that are sitting on a bike,0.00015743059879883654
000000067470.jpg,a couple of people that are sitting on bikes .,0.0001271740593031582
000000067634.jpg,a wooden bench sitting in the middle of a field .,0.0011479374659284231
000000067634.jpg,a black and white photo of a park bench,0.0010090841260351256
000000067634.jpg,a black and white photo of a bench in a field,0.0003807484845033051
000000067634.jpg,a black and white photo of a bench in a field .,0.0003122153069225368
000000067917.jpg,a bench sitting in the middle of a forest .,0.002314774526057561
000000067917.jpg,a wooden bench sitting in the middle of a forest .,0.0014689155108320896
000000067917.jpg,a wooden bench sitting in the middle of a field .,0.0009732630212247121
000000067917.jpg,a bench sitting in the middle of a snow covered field .,0.0005753140937018236
000000068238.jpg,a cat laying on top of a wooden bench .,0.006069248889277967
000000068238.jpg,a cat laying on top of a wooden bench,0.000276989026621984
000000068238.jpg,a cat sitting on a wooden bench in a park .,0.00023386092604008756
000000068238.jpg,a cat laying on a wooden bench in a park .,0.00022615613723030644
000000071796.jpg,a row of wooden benches sitting on top of a beach .,0.0003197768484108723
000000071796.jpg,a row of park benches sitting next to a body of water .,0.00023248295997991742
000000071796.jpg,a row of park benches sitting on top of a beach .,0.00019352424108677366
000000071796.jpg,a row of park benches sitting on the side of a beach .,5.292765173961481e-05
000000072716.jpg,a bench sitting on the side of a road .,0.0003386727421574564
000000072716.jpg,a bench sitting in the middle of a sidewalk .,0.0002217346506571372
000000072716.jpg,a bench sitting in the middle of a street .,0.00012535338267906276
000000072716.jpg,a bench sitting on the side of a road next to a street .,2.488078354228138e-05
000000072733.jpg,a wooden bench sitting in the middle of a forest .,0.0014861969144592522
000000072733.jpg,a park bench sitting in the middle of a forest .,0.0010095904244747625
000000072733.jpg,a park bench sitting in the middle of a lush green park .,0.0007566881936924199
000000072733.jpg,a wooden bench sitting in the middle of a lush green park .,0.0004675328127446155
000000074328.jpg,a wooden bench sitting in the middle of a forest .,0.0035072338264668565
000000074328.jpg,a bench sitting in the middle of a forest .,0.0031050372555155464
000000074328.jpg,a wooden bench sitting in a forest filled with trees .,0.0003352829860929359
000000074328.jpg,a wooden bench sitting in a forest next to a forest .,0.0002786776142945255
000000074461.jpg,a park bench sitting in the middle of a park .,0.0020924071544152975
000000074461.jpg,a row of park benches sitting next to each other .,0.0007513027049246166
000000074461.jpg,a row of park benches sitting next to a park .,0.00034628058737277756
000000074461.jpg,a park bench sitting in the middle of a park,9.32491548367926e-05
000000075190.jpg,a bench sitting in the middle of a lush green field .,0.0006155361914512667
000000075190.jpg,a bench sitting in the middle of a lush green park .,0.00040938785403656823
000000075190.jpg,a green bench sitting in the middle of a lush green field .,0.0002953862794276905
000000075190.jpg,a green bench sitting in the middle of a lush green park .,0.0002656500733004441
000000075455.jpg,a black cat sitting on a wooden bench .,0.002390077612586595
000000075455.jpg,a black and white cat sitting on a wooden bench .,0.0016120895664824813
000000075455.jpg,a black and white cat sitting on a bench .,0.0013032313382956736
000000075455.jpg,a black and white cat sitting on top of a bench .,0.0011438820377739896
000000075586.jpg,a cat sitting on top of a wooden bench .,0.005931055829306722
000000075586.jpg,a cat sitting on a wooden bench in a garden .,0.0005429319355580527
000000075586.jpg,a cat sitting on a wooden bench in a garden,0.00014984466744756106
000000075586.jpg,a cat sitting on top of a wooden bench in a park .,0.00014076386845234513
000000078117.jpg,a wooden bench sitting on top of a lush green field .,0.0007507421884007333
000000078117.jpg,a wooden bench sitting in the middle of a field .,0.0005624403006538723
000000078117.jpg,a wooden bench sitting on top of a sandy beach .,0.0004896918689615702
000000078117.jpg,a wooden bench sitting on top of a grass covered field .,0.00044299666606826237
000000078621.jpg,a wooden bench sitting in the middle of a forest .,0.0011941447128648395
000000078621.jpg,a wooden bench sitting in the middle of a park .,0.0005268653412270246
000000078621.jpg,a wooden bench sitting in the middle of a garden .,0.00034377048635012746
000000078621.jpg,a wooden bench in front of a tree .,0.00021487620781440435
000000078681.jpg,a park bench sitting in the middle of a lush green field .,0.00035200548522878355
000000078681.jpg,a park bench sitting in the middle of a field .,0.00024416423850686574
000000078681.jpg,a park bench sitting in the middle of a forest .,0.0001658633842005087
000000078681.jpg,a park bench sitting in the middle of a lush green park .,0.00010705019720991791
000000079274.jpg,a wooden bench sitting in front of a building .,0.0003389209252959559
000000079274.jpg,a wooden bench in front of a brick wall .,0.00019933547490359556
000000079274.jpg,a wooden bench sitting in front of a brick building .,0.00017462332822182583
000000079274.jpg,a wooden bench sitting in front of a tree .,0.00017456276286439013
000000081117.jpg,a wooden bench sitting in the middle of a forest .,0.0028896781251780143
000000081117.jpg,a bench sitting in the middle of a forest .,0.002529286340379352
000000081117.jpg,a wooden bench sitting in a forest next to a forest .,0.0003156646813813342
000000081117.jpg,a wooden bench sitting in the middle of a park .,0.0002572920724035265
000000083663.jpg,a black and white cat sitting on a wooden bench .,6.971377542608887e-05
000000083663.jpg,a dog sitting on the floor next to a bottle of water .,3.1423994489498165e-05
000000083663.jpg,a dog sitting on the ground next to a bottle of water .,2.6220841868814583e-05
000000083663.jpg,a dog sitting on the ground next to a bottle,2.4375523743040686e-05
000000085110.jpg,a group of people sitting on top of a wooden bench .,0.0005580643793385635
000000085110.jpg,a group of young people sitting on a bench .,0.00039851335864397847
000000085110.jpg,a group of people sitting on top of a bench .,0.0003655983273834929
000000085110.jpg,a group of people sitting on top of a cement bench .,0.0002258230964226098
000000085644.jpg,a bird sitting on top of a wooden bench .,0.004892156902986435
000000085644.jpg,a bird perched on top of a wooden bench .,0.004320794909496377
000000085644.jpg,a bird perched on top of a park bench .,0.0020550564578076143
000000085644.jpg,a bird sitting on top of a bench in a park .,0.00043901199119829125
000000086754.jpg,a little girl sitting on a bench with a dog .,0.0002656806927494374
000000086754.jpg,a small dog is sitting on a bench,0.00018049892790957946
000000086754.jpg,a little girl sitting on a wooden bench next to a dog .,0.00016284697274281893
000000086754.jpg,a little girl sitting on a wooden bench with a dog .,9.518312898329553e-05
000000087216.jpg,a flock of birds sitting on top of a wooden bench .,0.0023738115581191997
000000087216.jpg,a flock of birds sitting on top of a bench .,0.0012068923466433076
000000087216.jpg,a flock of birds standing on top of a cement slab .,0.0004505487995910126
000000087216.jpg,a flock of birds sitting on top of a cement bench .,0.0003277005480529731
000000093885.jpg,a person riding a skate board on a street,0.0011428431018688883
000000093885.jpg,a person riding a skate board on a city street,0.000957846082976893
000000093885.jpg,a person riding a skateboard on a sidewalk .,0.0004175159844306178
000000093885.jpg,a person on a skateboard on a sidewalk .,0.00039968157881100546
000000094179.jpg,a man sitting on a bench next to a woman .,0.0013074765305589743
000000094179.jpg,two men sitting on a bench in a park .,0.0010460233186434203
000000094179.jpg,two men sitting on a bench in front of a building .,0.0005575775343107012
000000094179.jpg,a man sitting on a bench next to a man .,0.0002713985538912549
000000094300.jpg,a bed that has a bunch of books on it,6.0800424197993715e-05
000000094300.jpg,a bed that has a bunch of books on it .,3.005554526773409e-05
000000094300.jpg,a bed with a book on top of it .,1.4394504354882637e-05
000000094300.jpg,a bed that has a bunch of stuff on it,1.2516419261406105e-05
000000094753.jpg,a wooden bench sitting on top of a lush green field .,0.0009122343596821271
000000094753.jpg,a wooden bench sitting in the middle of a field .,0.0008459582461453192
000000094753.jpg,a bench sitting in the middle of a field .,0.0007346295842360834
000000094753.jpg,a bench sitting in the middle of a lush green field .,0.000522845965366281
000000094769.jpg,a man sitting on a bench in the snow .,0.0015402270748278554
000000094769.jpg,a man sitting on a wooden bench in the snow .,0.0010431937942837208
000000094769.jpg,a man sitting on a bench in the snow,0.000671219353932218
000000094769.jpg,a man sitting on a bench in front of a mountain .,0.0004052458653973159
000000094837.jpg,a group of people sitting on top of a wooden bench .,0.003046885288563802
000000094837.jpg,a group of people sitting on a wooden bench .,0.002771035263825232
000000094837.jpg,a group of people sitting on top of a bench .,0.0026728184397407932
000000094837.jpg,a group of people sitting on a wooden bench,0.0006095156260788461
000000094954.jpg,a wooden bench sitting on top of a wooden bench .,0.00025599431053042055
000000094954.jpg,a wooden bench sitting in front of a building .,0.00024542681038218066
000000094954.jpg,a wooden bench sitting in front of a brick wall .,0.00021486234172558616
000000094954.jpg,a wooden bench sitting in front of a wooden fence .,9.474739741488181e-05
000000098090.jpg,a bench sitting in the middle of a forest .,0.005907381327211924
000000098090.jpg,a wooden bench sitting in the middle of a forest .,0.004532625177375388
000000098090.jpg,a bench sitting in the middle of a lush green forest .,0.00046489051455034155
000000098090.jpg,a bench sitting in the middle of a field .,0.0004260940306840213
000000098560.jpg,a woman sitting on a bench with a dog .,0.00013483189012961232
000000098560.jpg,a woman sitting on a bench next to a dog .,0.00011426872027104368
000000098560.jpg,a little girl sitting on a bench with a dog .,5.527961317634339e-05
000000098560.jpg,a man and a dog sitting on a bench,1.2303023196218144e-05
000000100207.jpg,a bench sitting in the middle of a park .,0.0009076504668130558
000000100207.jpg,a park bench sitting in the middle of a park .,0.000794435413387723
000000100207.jpg,a bench sitting in the middle of a lush green park .,0.0005180138801869307
000000100207.jpg,a park bench sitting in the middle of a lush green park .,0.0003083587732785673
000000100271.jpg,a living room filled with furniture and a fire place .,0.004670411171935567
000000100271.jpg,a living room filled with furniture and a flat screen tv .,0.0015981009771843329
000000100271.jpg,a living room filled with furniture and a large window .,0.0013354951631346433
000000100271.jpg,a living room with a couch a table and a window,0.00020563154636202814
000000100499.jpg,a group of people sitting on a bench .,0.001519101016892276
000000100499.jpg,a group of people sitting on a couch .,0.0010889692304923602
